addrcode,subdistrict_th,subdistrict_en,district_code,district_th,district_en,province_code,province_th,province_en,LAT,LONG,Population
461202,หนองบัว,Nong Bua,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.728,103.376,0
461203,โคกเครือ,Khok Khruea,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.781,103.238,0
461204,หนองสรวง,Nong Suang,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.77,103.422,0
461205,เสาเล้า,Sao Lao,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.651,103.392,0
461206,หนองใหญ่,Nong Yai,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.701,103.223,0
461207,ดงมูล,Dong Mun,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.779,103.313,0
461208,ลำหนองแสน,Lam Nong Saen,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.678,103.307,0
461209,หนองหิน,Nong Hin,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.823,103.397,0
461301,สมเด็จ,Somdet,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.705,103.754,0
461302,หนองแวง,Nong Waeng,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.66,103.69,0
461303,แซงบาดาล,Saeng Badan,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.819,103.7,0
461304,มหาไชย,Mahachai,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.823,103.783,0
461305,หมูม่น,Mu Mon,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.759,103.679,0
461306,ผาเสวย,Pha Sawoei,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.797,103.863,0
461307,ศรีสมเด็จ,Si Somdet,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.738,103.706,0
461308,ลำห้วยหลัว,Lam Huai Lua,4613,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,16.732,103.815,0
461401,คำบง,Kham Bong,4614,ห้วยผึ้ง,Huai Phueng,46,กาฬสินธุ์,Kalasin,16.758,103.912,0
461402,ไค้นุ่น,Khai Nun,4614,ห้วยผึ้ง,Huai Phueng,46,กาฬสินธุ์,Kalasin,16.612,103.933,0
461403,นิคมห้วยผึ้ง,Nikhom Huai Phueng,4614,ห้วยผึ้ง,Huai Phueng,46,กาฬสินธุ์,Kalasin,16.675,103.909,0
461404,หนองอีบุตร,Nong I But,4614,ห้วยผึ้ง,Huai Phueng,46,กาฬสินธุ์,Kalasin,16.597,103.873,0
461501,สำราญ,Samran,4615,สามชัย,Sam Chai,46,กาฬสินธุ์,Kalasin,16.954,103.522,0
461502,สำราญใต้,Samran Tai,4615,สามชัย,Sam Chai,46,กาฬสินธุ์,Kalasin,16.814,103.48,0
461503,คำสร้างเที่ยง,Kham Sang Thiang,4615,สามชัย,Sam Chai,46,กาฬสินธุ์,Kalasin,16.814,103.546,0
461504,หนองช้าง,Nong Chang,4615,สามชัย,Sam Chai,46,กาฬสินธุ์,Kalasin,16.913,103.571,0
461601,นาคู,Na Khu,4616,นาคู,Na Khu,46,กาฬสินธุ์,Kalasin,16.808,104.07,0
461602,สายนาวัง,Sai Na Wang,4616,นาคู,Na Khu,46,กาฬสินธุ์,Kalasin,16.761,104.063,0
461603,โนนนาจาง,Non Na Chan,4616,นาคู,Na Khu,46,กาฬสินธุ์,Kalasin,16.733,103.989,0
461604,บ่อแก้ว,Bo Kaeo,4616,นาคู,Na Khu,46,กาฬสินธุ์,Kalasin,16.791,103.994,0
461605,ภูแล่นช้าง,Phu Laen Chang,4616,นาคู,Na Khu,46,กาฬสินธุ์,Kalasin,16.688,103.97,0
461701,ดอนจาน,Don Chan,4617,ดอนจาน,Don Chan,46,กาฬสินธุ์,Kalasin,16.425,103.696,0
461702,สะอาดไชยศรี,Sa-At Chai Si,4617,ดอนจาน,Don Chan,46,กาฬสินธุ์,Kalasin,16.471,103.773,0
461703,พยุง,Dong Phayung,4617,ดอนจาน,Don Chan,46,กาฬสินธุ์,Kalasin,16.531,103.708,0
461704,ม่วงนา,Muang Na,4617,ดอนจาน,Don Chan,46,กาฬสินธุ์,Kalasin,16.475,103.639,0
461705,นาจำปา,Na Champa,4617,ดอนจาน,Don Chan,46,กาฬสินธุ์,Kalasin,16.48,103.696,0
461801,ฆ้องชัยพัฒนา,Khong Chai Phatthana,4618,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,16.257,103.463,0
461802,เหล่ากลาง,Lao Klang,4618,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,16.245,103.515,0
461803,โนนศิลา,Khok Sa-At,4618,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,16.285,103.435,0
461804,ลำชี,Non Sila Loeng,4618,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,16.321,103.493,0
461805,โคกสะอาด,Lam Chi,4618,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,16.215,103.468,0
470101,ธาตุเชิงชุม,That Choengchum,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.163,104.162,0
470102,ขมิ้น,Khamin,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.26,104.014,0
470103,งิ้วด่อน,Ngio Don,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.114,104.165,0
470104,โนนหอม,Non Hom,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.053,104.196,0
470106,เชียงเครือ,Chiang Khruea,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.279,104.123,0
470107,ท่าแร่,Tha Rae,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.269,104.207,0
470109,ม่วงลาย,Muang Lai,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.125,104.26,0
470111,ดงชน,Dong Chon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.096,104.24,0
470112,ห้วยยาง,Huai Yang,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.095,104.033,0
470113,พังขว้าง,Phang Khwang,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.177,104.017,0
470115,ดงมะไฟ,Dong Mafai,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.059,104.105,0
470116,ธาตุนาเวง,That Naweng,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.147,104.095,0
470117,เหล่าปอแดง,Lao Po Daeng,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.137,104.212,0
470118,หนองลาด,Nong Lat,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.337,104.072,0
470120,ฮางโฮง,Hang Hong,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.22,104.122,0
470121,โคกก่อง,Khok Kong,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.133,104.294,0
470201,กุสุมาลย์,Kusuman,4702,กุสุมาลย์,Kusuman,47,สกลนคร,Sakon Nakhon,17.302,104.386,0
470202,นาโพธิ์,Na Pho,4702,กุสุมาลย์,Kusuman,47,สกลนคร,Sakon Nakhon,17.352,104.287,0
470203,นาเพียง,Na Phiang,4702,กุสุมาลย์,Kusuman,47,สกลนคร,Sakon Nakhon,17.367,104.216,0
470204,โพธิไพศาล,Pho Phisan,4702,กุสุมาลย์,Kusuman,47,สกลนคร,Sakon Nakhon,17.379,104.378,0
470205,อุ่มจาน,Um Chan,4702,กุสุมาลย์,Kusuman,47,สกลนคร,Sakon Nakhon,17.35,104.137,0
470301,กุดบาก,Kut Bak,4703,กุดบาก,Kut Bak,47,สกลนคร,Sakon Nakhon,17.051,103.762,0
470303,นาม่อง,Na Mong,4703,กุดบาก,Kut Bak,47,สกลนคร,Sakon Nakhon,17.093,103.906,0
470305,กุดไห,Kut Hai,4703,กุดบาก,Kut Bak,47,สกลนคร,Sakon Nakhon,17.1,103.696,0
470401,พรรณา,Phanna,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.356,103.856,0
470402,วังยาง,Wang Yang,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.341,103.911,0
470403,พอกน้อย,Phok Noi,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.315,103.952,0
470404,นาหัวบ่อ,Na Hua Bo,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.226,103.917,0
470405,ไร่,Rai,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.274,103.846,0
470406,ช้างมิ่ง,Chang Ming,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.342,103.796,0
470407,นาใน,Na Nai,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.207,103.821,0
470408,สว่าง,Sawang,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.367,103.981,0
470409,บะฮี,Bahi,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.426,103.901,0
470410,เชิงชุม,Choeng Chum,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.435,104.007,0
470501,พังโคน,Phang Khon,4705,พังโคน,Phanh khon,47,สกลนคร,Sakon Nakhon,17.39,103.704,0
470502,ม่วงไข่,Muang Khai,4705,พังโคน,Phanh khon,47,สกลนคร,Sakon Nakhon,17.405,103.665,0
470503,แร่,Rae,4705,พังโคน,Phanh khon,47,สกลนคร,Sakon Nakhon,17.297,103.767,0
470504,ไฮหย่อง,Hai Yong,4705,พังโคน,Phanh khon,47,สกลนคร,Sakon Nakhon,17.406,103.765,0
470505,ต้นผึ้ง,Ton Phueng,4705,พังโคน,Phanh khon,47,สกลนคร,Sakon Nakhon,17.432,103.827,0
470601,วาริชภูมิ,Waritchaphum,4706,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,17.232,103.642,0
470602,ปลาโหล,Pla Lo,4706,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,17.327,103.671,0
470603,หนองลาด,Nong Lat,4706,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,17.319,103.543,0
470604,คำบ่อ,Kham Bo,4706,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,17.225,103.551,0
470605,ค้อเขียว,Kho Khiao,4706,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,17.276,103.527,0
470701,นิคมน้ำอูน,Nikhom Nam Un,4707,นิคมน้ำอูน,Nikhom Nam un,47,สกลนคร,Sakon Nakhon,17.142,103.645,0
470702,หนองปลิง,Nong Pling,4707,นิคมน้ำอูน,Nikhom Nam un,47,สกลนคร,Sakon Nakhon,17.18,103.749,0
470703,หนองบัว,Nong Bua,4707,นิคมน้ำอูน,Nikhom Nam un,47,สกลนคร,Sakon Nakhon,17.148,103.827,0
470704,สุวรรณคาม,Suwanakham,4707,นิคมน้ำอูน,Nikhom Nam un,47,สกลนคร,Sakon Nakhon,17.155,103.712,0
470801,วานรนิวาส,Wanon Niwat,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.645,103.752,0
470802,เดื่อศรีคันไชย,Duea Si Khan Chai,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.473,103.73,0
470803,ขัวก่าย,Khua Kai,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.579,103.814,0
470804,หนองสนม,Nong Sanom,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.526,103.86,0
470805,คูสะคาม,Khu Sakham,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.727,103.61,0
470806,ธาตุ,That,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.641,103.651,0
470807,หนองแวง,Nong Waeng,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.767,103.726,0
470808,ศรีวิชัย,Si Wichai,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.536,103.68,0
470809,นาซอ,Na So,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.674,103.848,0
470810,อินทร์แปลง,In Plaeng,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.787,103.593,0
470811,นาคำ,Na Kham,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.692,103.792,0
470812,คอนสวรรค์,Khon Sawan,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.593,103.748,0
470813,กุดเรือคำ,Kut Ruea Kham,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.76,103.646,0
470814,หนองแวงใต้,Nong Waeng Tai,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.724,103.76,0
470901,คำตากล้า,Kham Ta Kla,4709,คำตากล้า,Kham Ta Kla,47,สกลนคร,Sakon Nakhon,17.834,103.754,0
470902,หนองบัวสิม,Nong Bua Sim,4709,คำตากล้า,Kham Ta Kla,47,สกลนคร,Sakon Nakhon,17.841,103.859,0
470903,นาแต้,Na Tae,4709,คำตากล้า,Kham Ta Kla,47,สกลนคร,Sakon Nakhon,17.866,103.699,0
470904,แพด,Phaet,4709,คำตากล้า,Kham Ta Kla,47,สกลนคร,Sakon Nakhon,17.775,103.842,0
471001,ม่วง,Muang,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.858,103.561,0
471002,มาย,Mai,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.855,103.48,0
471003,ดงหม้อทอง,Dong Mo Thong,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.995,103.528,0
471004,ดงเหนือ,Dong Nuea,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.985,103.584,0
471005,ดงหม้อทองใต้,Dong Mo Thong Tai,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.932,103.441,0
471006,ห้วยหลัว,Huai Lua,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.795,103.416,0
471007,โนนสะอาด,Non Sa-At,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.929,103.653,0
471008,หนองกวั่ง,Nong Kwang,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.796,103.487,0
471009,บ่อแก้ว,Bo Kaeo,4710,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,17.863,103.626,0
471101,อากาศ,Akat,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.572,104.013,0
471102,โพนแพง,Phon Phaeng,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.538,103.956,0
471103,วาใหญ่,Wa Yai,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.63,103.926,0
471104,โพนงาม,Phon Ngam,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.757,104.006,0
471105,ท่าก้อน,Tha Kon,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.759,103.961,0
471106,นาฮี,Na Hi,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.718,103.92,0
471107,บะหว้า,Bawa,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.495,103.987,0
471108,สามัคคีพัฒนา,Samakkhi Phatthana,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.669,104.019,0
471201,สว่างแดนดิน,Sawang Daen Din,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,17.448,103.462,0
471203,คำสะอาด,Kham Sa-At,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,17.511,103.351,0
471204,บ้านต้าย,Ban Tai,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,17.441,103.385,0
471206,บงเหนือ,Bong Nuea,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,17.319,103.301,0
471207,โพนสูง,Phon Sung,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,17.538,103.4,0
471208,โคกสี,Khok Si,4712,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,17.605,103.446,0
