date,addrcode,province,district,subdist,village,hi,ci,bi,province_EN,district_EN,subdist_EN
2013-02-01,120207,นนทบุรี,บางกรวย,มหาสวัสดิ์,โรงหมู,31.9,11.88,57.76,Nonthaburi,Bang Kruai,Mahasawat
2013-02-01,120405,นนทบุรี,บางบัวทอง,ละหาร,สุเหร่าแดง,27.5,7.38,33.33,Nonthaburi,Bang Bua Thong,Lahan
2013-02-01,120606,นนทบุรี,ปากเกร็ด,คลองพระอุดม,แหลมใหญ่,47.15,17.33,85.37,Nonthaburi,Pak Kret,Khlong Phra Udom
2013-02-01,130204,ปทุมธานี,คลองหลวง,คลองสี่,คลองสี่,53.33,22.84,103.33,Pathum Thani,khlong Luang,Khlong Si
2013-02-01,130604,ปทุมธานี,ลำลูกกา,ลำลูกกา,ลำลูกกา,28.7,14.9,45.22,Pathum Thani,Lam Luk Ka,Lam Luk Ka
2013-02-01,250214,ปราจีนบุรี,กบินทร์บุรี,วังท่าช้าง,วังท่าช้าง,27,6.34,39,Prachin Buri,Kabin Buri,Wang Tha Chang
2013-02-01,250304,ปราจีนบุรี,นาดี,ทุ่งโพธิ์,ทุ่งโพธิ์,20,7.35,40,Prachin Buri,Na Di,Thung Pho
2013-02-01,940104,ปัตตานี,เมืองปัตตานี,บานา,ยูโยะ,7,2.67,8,Pattani,Mueang Pattani,Bana
2013-02-01,940110,ปัตตานี,เมืองปัตตานี,รูสะมิแล,รูสะมิแล,22,6.27,21,Pattani,Mueang Pattani,Ru Samilae
2013-02-01,140514,พระนครศรีอยุธยา,บางบาล,บางหัก,บางหัก,28.1,6.89,38.84,Phra Nakhon Si Ayutthaya,Bang Ban,Bang Hak
2013-02-01,140609,พระนครศรีอยุธยา,บางปะอิน,บางประแดง,บางประแดง,15.45,5.47,28.46,Phra Nakhon Si Ayutthaya,Bang Pa-in,Bang Pradaeng
2013-02-01,140108,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ภูเขาทอง,ภูเขาทอง,33.33,11.37,65,Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,Phu Khao Thong
2013-02-01,141411,พระนครศรีอยุธยา,อุทัย,ข้าวเม่า,ข้าวเม่า,17.21,9.32,50.82,Phra Nakhon Si Ayutthaya,Uthai,Khao Mao
2013-02-01,110206,สมุทรปราการ,บางบ่อ,คลองสวน,ตลาดคลองสวน,0,0,0,Samut Prakarn,Bang Bo,Khlong Suan
2013-02-01,210601,ระยอง,ปลวกแดง,ปลวกแดง,ปลวกแดง,14,0,0,Rayong,Pluak Daeng,Pluak Daeng
2013-02-01,210601,ระยอง,ปลวกแดง,ปลวกแดง,ปลวกแดง,0,0,0,Rayong,Pluak Daeng,Pluak Daeng
2013-02-01,700410,ราชบุรี,ดำเนินสะดวก,สี่หมื่น,สี่หมื่น,4,1.11,9,Ratchaburi,Damnoen Saduak,Si Muen
2013-02-01,700606,ราชบุรี,บางแพ,ดอนคา,ดอนคา,26,7.47,62,Ratchaburi,Bang Phae,Don Kha
2013-02-01,700510,ราชบุรี,บ้านโป่ง,บ้านม่วง,บ้านม่วง,12,3.26,18,Ratchaburi,Ban Pong,Ban Muang
2013-02-01,700710,ราชบุรี,โพธาราม,คลองข่อย,คลองข่อย,13,2.42,15,Ratchaburi,Photharam,Khlong Khoi
2013-02-01,421402,เลย,หนองหิน,ตาดข่า,ซำทอง,0,0,0,Loei,Nong Hin,Tat Kha
2013-02-01,471503,สกลนคร,โคกศรีสุพรรณ,ด่านม่วงคำ,ด่านม่วงคำ,17,5.14,22,Sakon Nakhon,Khok Si Suphan,Dan Muang Kham
2013-02-01,470701,สกลนคร,นิคมน้ำอูน,นิคมน้ำอูน,หนองเบญจ,10,3.41,14,Sakon Nakhon,Nikhom Nam un,Nikhom Nam Un
2013-02-01,471704,สกลนคร,โพนนาแก้ว,บ้านแป้น,น้ำพุ,9,2.96,12,Sakon Nakhon,Phon Na Kaeo,Ban Paen
2013-02-01,470604,สกลนคร,วาริชภูมิ,คำบ่อ,หนองแปน,5,2.41,9,Sakon Nakhon,Waritchaphum,Kham Bo
2013-02-01,901113,สงขลา,หาดใหญ่,ท่าข้าม,หนองบัว,10.89,3.15,12.87,Songkhla,Hat Yai,Tha Kham
2013-02-01,901111,สงขลา,หาดใหญ่,ทุ่งใหญ่,พรุเตาะใน,10.81,2.97,14.86,Songkhla,Hat Yai,Thung Yai
2013-02-01,901111,สงขลา,หาดใหญ่,ทุ่งใหญ่,พรุเตาะใน,18.75,3.51,18.75,Songkhla,Hat Yai,Thung Yai
2013-02-01,901114,สงขลา,หาดใหญ่,น้ำน้อย,น้ำน้อยใน,15.63,9.09,53.13,Songkhla,Hat Yai,Nam Noi
2013-02-01,901114,สงขลา,หาดใหญ่,น้ำน้อย,น้ำน้อยใน,12.99,1.89,10.39,Songkhla,Hat Yai,Nam Noi
2013-02-01,110602,สมุทรปราการ,บางเสาธง,ศรีษะจรเข้น้อย,ศรีษะจรเข้น้อย,25,6.72,32,Samut Prakarn,Bang Sao Thong,Sisa Chorakhe Noi
2013-02-01,740301,สมุทรสาคร,บ้านแพ้ว,บ้านแพ้ว,บ้านแพ้ว,10,2.02,13,Samut Sakhon,Ban Phaeo,Ban Phaeo
2013-02-01,270802,สระแก้ว,โคกสูง,หนองม่วง,สว่างพัฒนา,6.8,1.11,6.8,Sa kaeo,Khok Sung,Nong Muang
2013-02-01,270301,สระแก้ว,ตาพระยา,ตาพระยา,กุดเวียน,4,0.43,4,Sa kaeo,Ta Phraya,Ta Phraya
2013-02-01,270103,สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,คลองสำอางใต้,38,10.48,65,Sa kaeo,Mueang Sa Kaeo,Sala Lamduan
2013-02-01,270607,สระแก้ว,อรัญประเทศ,ทับพริก,ทับพริก,26,5.3,36,Sa kaeo,Aranyaprathet,Thap Phrik
2013-02-01,720712,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ทุ่งคอก,8,1.04,10,Suphan Buri,Song Phi Nong,Thung Khok
2013-02-01,720712,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ลองตอง,10,1.64,14,Suphan Buri,Song Phi Nong,Thung Khok
2013-02-01,110602,สมุทรปราการ,บางเสาธง,ศรีษะจรเข้น้อย,ศรีษะจรเข้น้อย,25,8.28,42,Samut Prakarn,Bang Sao Thong,Sisa Chorakhe Noi
2013-02-01,840703,สุราษฎร์ธานี,ท่าชนะ,ประสงค์,เกาะมุกด์,26,8.66,40,Surat Thani,Tha Chana,Prasong
2013-02-01,390101,หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,วังน้ำขาว,0,0,0,Nong Bua Lam Phu,Mueang Nong Bua Lam Phu,Nong Bua
2013-02-01,390412,หนองบัวลำภู,ศรีบุญเรือง,หันนางาม,โปร่งแจ้ง,0,0,0,Nong Bua Lam Phu,Si Bun Rueang,Han Na Ngam
2013-02-01,370202,อำนาจเจริญ,ชานุมาน,โคกสาร,คันสูง,0,0,0,Amnat Charoen,Chanuman,Khok San
2013-02-01,370201,อำนาจเจริญ,ชานุมาน,ชานุมาน,โนนสำราญ,0,0,0,Amnat Charoen,Chanuman,Chanuman
2013-02-01,370201,อำนาจเจริญ,ชานุมาน,ชานุมาน,โนนสำราญ,24,0,0,Amnat Charoen,Chanuman,Chanuman
2013-02-01,370302,อำนาจเจริญ,ปทุมราชวงศา,คำโพน,พุทธศิลป์,0,0,0,Amnat Charoen,Pathum Ratchawongsa,Kham Phon
2013-02-01,370303,อำนาจเจริญ,ปทุมราชวงศา,นาหว้า,สหกรณ์,0,0,0,Amnat Charoen,Pathum Ratchawongsa,Na Wa
2013-02-01,370402,อำนาจเจริญ,พนา,จานลาน,ผึ้ง,0,0,0,Amnat Charoen,Phana,Chan Lan
2013-02-01,370401,อำนาจเจริญ,พนา,พนา,ม่วงสวาสดิ์,0,0,0,Amnat Charoen,Phana,Phana
2013-02-01,370503,อำนาจเจริญ,เสนางคนิคม,ไร่สีสุก,ไร่สีสุก,0,0,0,Amnat Charoen,Senangkhanikhom,Rai Si Suk
2013-02-01,370506,อำนาจเจริญ,เสนางคนิคม,หนองสามสี,หนองสามสี,0,0,0,Amnat Charoen,Senangkhanikhom,Nong Sam Si
2013-01-01,800120,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากพูน,สวนจันทร์,45,7.89,60,Nakhon Si Thammarat,Mueang Nakhon Si Thammarat,Pak Phun
2012-12-01,361403,ชัยภูมิ,ภักดีชุมพล,วังทอง,วังทอง,0,0,0,Chaiyaphum,Phakdi Chumphon,Wang Thong
2012-12-01,361403,ชัยภูมิ,ภักดีชุมพล,วังทอง,ห้วยหินฝน,0,0,0,Chaiyaphum,Phakdi Chumphon,Wang Thong
2012-12-01,361403,ชัยภูมิ,ภักดีชุมพล,วังทอง,ห้วยหินฝน,0,0,0,Chaiyaphum,Phakdi Chumphon,Wang Thong
2012-12-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ควนสมบูรณ์,10,2.14,22.5,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2012-12-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,สี่แยก,7.5,1.67,17.5,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2012-12-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองนนทรีย์,12.5,2.94,32.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2012-12-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองบัว,10,2.17,27.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2012-11-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ไม้เสียบ,5,1.46,15,Nakhon Si Thammarat,Cha-uat,Ko Khan
2012-11-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ลานนา,10,2.7,27.5,Nakhon Si Thammarat,Cha-uat,Ko Khan
2012-11-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ห้วยปรง,15,3.53,35,Nakhon Si Thammarat,Cha-uat,Ko Khan
2012-11-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ควนดินแดง,7.5,1.84,22.5,Nakhon Si Thammarat,Cha-uat,Ko Khan
2012-10-01,630605,ตาก,แม่สอด,แม่กาษา,แม่กื้ดสามท่า,0,0,0,Tak,Mae Sot,Mae Kasa
2012-10-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ท่าไทร,7.5,2.13,22.5,Nakhon Si Thammarat,Cha-uat,Ko Khan
2012-10-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ลำแบน,7.5,2.87,32.5,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2012-10-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองบัว,10,2.28,27.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2012-10-01,940103,ปัตตานี,เมืองปัตตานี,จะบังติกอ,จะบังติกอ,5,0.81,6,Pattani,Mueang Pattani,Chabang Tiko
2012-10-01,940104,ปัตตานี,เมืองปัตตานี,บานา,ยูโยะ,0,0,0,Pattani,Mueang Pattani,Bana
2012-10-01,940104,ปัตตานี,เมืองปัตตานี,บานา,ปากาดอรอ,6,1.03,6,Pattani,Mueang Pattani,Bana
2012-09-01,810404,กระบี่,คลองท่อม,ทรายขาว,ห้วยพลูหนัง,10,3.7,10,Krabi,Khlong Thom,Sai Khao
2012-09-01,810404,กระบี่,คลองท่อม,ทรายขาว,บ่อม่วง,12.5,3.42,10,Krabi,Khlong Thom,Sai Khao
2012-09-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,ทุ่งทับควาย,0,0,0,Krabi,Lam Thap,Thung Sai Thong
2012-09-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,เกาะไทร,0,0,0,Krabi,Lam Thap,Thung Sai Thong
2012-09-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองบัว,2.5,0.35,2.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2012-09-01,801001,นครศรีธรรมราช,นาบอน,นาบอน,นาบอน,22,8.71,68,Nakhon Si Thammarat,Na Bon,Na Bon
2012-09-01,800118,นครศรีธรรมราช,เมืองนครศรีธรรมราช,โพธิ์เสด็จ,โพธิ์เสด็จ,14.81,1.8,7.41,Nakhon Si Thammarat,Mueang Nakhon Si Thammarat,Pho Sadet
2012-09-01,950203,ยะลา,เบตง,ตาเนาะแมเราะ,มาลา,3,0.9,4,Yala,Betong,Tano Maero
2012-09-01,950205,ยะลา,เบตง,ธารน้ำทิพย์,จาเราะซูซู,2,0.22,1,Yala,Betong,Than Nam Thip
2012-09-01,950202,ยะลา,เบตง,ยะรม,ยะรม,5,1.17,5,Yala,Betong,Yarom
2012-09-01,950106,ยะลา,เมืองยะลา,ยะลา,ยะลา,12,6.27,24,Yala,Mueang Yala,Yala
2012-09-01,950109,ยะลา,เมืองยะลา,ลำใหม่,ป่าพ้อ,5,1.46,5,Yala,Mueang Yala,Lam Mai
2012-08-01,810403,กระบี่,คลองท่อม,คลองพน,ดินนา,10,3.81,10,Krabi,Khlong Thom,Khlong Phon
2012-08-01,810403,กระบี่,คลองท่อม,คลองพน,ในไร่0บ้านนา,12.5,3.45,10,Krabi,Khlong Thom,Khlong Phon
2012-08-01,810103,กระบี่,เมืองกระบี่,กระบี่น้อย,เขาตั้ง,5,1.65,7,Krabi,Mueang Krabi,Krabi Noi
2012-08-01,710612,กาญจนบุรี,ท่าม่วง,รางสาลี่,สระกลอย,42,6.47,70,Kanchanaburi,Tha Muang,Rang Sali
2012-08-01,710613,กาญจนบุรี,ท่าม่วง,หนองตากยา,หนองตากยา,62,15.27,120,Kanchanaburi,Tha Muang,Nong Tak Ya
2012-08-01,710202,กาญจนบุรี,ไทรโยค,ท่าเสา,ท่าเสา,22,5.36,36,Kanchanaburi,Sai Yok,Tha Sao
2012-08-01,860114,ชุมพร,เมืองชุมพร,ทุ่งคา,ทุ่งคา,21.7,4.49,28.3,Chumphon,Mueang Chumphon,Thung Kha
2012-08-01,500209,เชียงใหม่,จอมทอง,แม่สอย,วังน้ำหยาด,11,2.33,13,Chiang Mai,Chom Thong,Mae Soi
2012-08-01,500708,เชียงใหม่,แม่ริม,โป่งแยง,โป่งแยงนอก,17,4.6,22,Chiang Mai,Mae Rim,Pong Yaeng
2012-08-01,500711,เชียงใหม่,แม่ริม,เหมืองแก้ว,ดอนตัน,24,7.35,38,Chiang Mai,Mae Rim,Mueang Kaeo
2012-08-01,730212,นครปฐม,กำแพงแสน,กำแพงแสน,กำแพงแสน,0,0,0,Nakhon Pathom,Kamphaeng Saen,Kamphaeng Saen
2012-08-01,730212,นครปฐม,กำแพงแสน,กำแพงแสน,กำแพงแสน,0,0,0,Nakhon Pathom,Kamphaeng Saen,Kamphaeng Saen
2012-08-01,730215,นครปฐม,กำแพงแสน,วังน้ำเขียว,วังน้ำเขียว,0,0,0,Nakhon Pathom,Kamphaeng Saen,Wang Nam Khiao
2012-08-01,730307,นครปฐม,นครชัยศรี,ขุนแก้ว,ขุนแก้ว,23,7.13,29,Nakhon Pathom,Nakhon Chai Si,Khun Kaeo
2012-08-01,730301,นครปฐม,นครชัยศรี,นครชัยศรี,นครชัยศรี,0,0,0,Nakhon Pathom,Nakhon Chai Si,Nakhon Chai Si
