"","Subdistrict_Code","Year","Month","NumberCases"
"7187","101101",2016,11,1
"7188","101104",2016,5,1
"7189","101106",2016,10,1
"7190","101507",2016,8,1
"7191","101507",2016,4,1
"7192","101704",2016,9,1
"7193","101904",2016,8,1
"7194","102007",2016,7,1
"7195","102206",2016,7,1
"7196","102208",2016,7,1
"7197","102704",2016,8,1
"7198","103002",2016,7,1
"7199","103202",2016,4,1
"7200","103604",2016,4,1
"7201","103701",2016,7,1
"7202","103704",2016,4,1
"7203","104003",2016,10,1
"7204","104202",2016,11,1
"7205","104202",2016,4,1
"7206","104503",2016,7,1
"7207","104601",2016,9,1
"7208","104602",2016,7,1
"7209","104801",2016,9,1
"7210","100204",2016,12,1
"7211","101504",2016,10,1
"7212","810101",2016,12,4
"7213","800901",2016,10,3
"7214","800121",2016,12,2
"7215","800911",2016,7,12
"7216","810305",2016,11,2
"7217","800107",2016,10,11
"7218","801803",2016,7,1
"7219","810116",2016,9,14
"7220","810116",2016,8,8
"7221","802201",2016,5,2
"7222","800901",2016,11,3
"7223","801214",2016,12,3
"7224","800116",2016,9,3
"7225","810103",2016,1,4
"7226","800106",2016,12,1
"7227","801208",2016,12,2
"7228","801702",2016,5,3
"7229","800101",2016,11,9
"7230","800702",2016,11,1
"7231","800410",2016,9,2
"7232","801401",2016,10,6
"7233","800118",2016,7,6
"7234","800903",2016,11,6
"7235","800902",2016,3,2
"7236","801906",2016,9,9
"7237","800911",2016,2,2
"7238","800911",2016,8,8
"7239","800103",2016,1,3
"7240","800101",2016,8,6
"7241","800610",2016,10,2
"7242","802201",2016,8,6
"7243","810106",2016,7,4
"7244","810702",2016,1,1
"7245","801703",2016,7,2
"7246","801402",2016,11,5
"7247","801210",2016,3,1
"7248","810101",2016,11,6
"7249","801201",2016,11,2
"7250","810115",2016,9,5
"7251","800102",2016,12,9
"7252","800103",2016,11,4
"7253","800701",2016,11,5
"7254","800202",2016,11,2
"7255","801212",2016,12,3
"7256","801207",2016,1,1
"7257","801305",2016,8,3
"7258","810103",2016,7,10
"7259","810117",2016,6,1
"7260","800913",2016,1,4
"7261","800119",2016,11,3
"7262","800606",2016,9,1
"7263","810304",2016,3,3
"7264","810403",2016,10,4
"7265","801203",2016,7,1
"7266","810105",2016,3,6
"7267","810506",2016,1,1
"7268","800902",2016,2,4
"7269","801211",2016,11,1
"7270","801218",2016,12,1
"7271","800303",2016,10,5
"7272","800118",2016,11,14
"7273","801211",2016,12,1
"7274","810406",2016,4,5
"7275","801603",2016,2,3
"7276","802301",2016,11,5
"7277","810601",2016,7,2
"7278","801002",2016,11,1
"7279","801214",2016,11,2
"7280","810407",2016,1,3
"7281","800302",2016,5,1
"7282","810403",2016,8,2
"7283","800704",2016,11,3
"7284","800118",2016,8,6
"7285","800406",2016,10,1
"7286","801405",2016,1,4
"7287","800120",2016,2,5
"7288","810803",2016,2,1
"7289","801302",2016,11,6
"7290","810502",2016,9,1
"7291","801701",2016,8,12
"7292","810407",2016,11,2
"7293","810103",2016,5,3
"7294","800304",2016,10,3
"7295","810115",2016,3,5
"7296","810403",2016,12,1
"7297","801405",2016,10,1
"7298","801214",2016,10,2
"7299","810604",2016,8,1
"7300","800107",2016,11,5
"7301","800601",2016,2,1
"7302","801214",2016,9,1
"7303","810805",2016,9,1
"7304","800101",2016,12,5
"7305","802202",2016,12,1
"7306","810407",2016,4,3
"7307","800901",2016,1,6
"7308","800504",2016,1,3
"7309","810201",2016,1,4
"7310","800102",2016,11,5
"7311","810111",2016,6,3
"7312","800912",2016,9,1
"7313","801306",2016,8,7
"7314","801402",2016,1,4
"7315","800501",2016,10,9
"7316","810509",2016,11,2
"7317","801604",2016,11,3
"7318","800120",2016,11,7
"7319","800205",2016,4,2
"7320","800201",2016,8,2
"7321","810603",2016,12,1
"7322","801503",2016,2,3
"7323","800301",2016,10,6
"7324","810406",2016,6,2
"7325","810103",2016,3,1
"7326","801701",2016,1,6
"7327","801502",2016,10,2
"7328","802201",2016,7,7
"7329","801502",2016,11,1
"7330","800122",2016,12,8
"7331","800201",2016,10,2
"7332","800115",2016,10,4
"7333","810118",2016,2,1
"7334","800116",2016,10,4
"7335","801501",2016,1,2
"7336","810105",2016,7,3
"7337","810501",2016,12,2
"7338","800101",2016,9,13
"7339","801105",2016,11,2
"7340","801501",2016,4,1
"7341","810406",2016,8,3
"7342","810204",2016,7,2
"7343","801702",2016,2,1
"7344","810116",2016,11,1
"7345","810111",2016,7,3
"7346","810405",2016,1,1
"7347","801001",2016,1,4
"7348","801801",2016,9,2
"7349","810401",2016,5,1
"7350","800911",2016,1,3
"7351","810503",2016,10,1
"7352","801611",2016,12,2
"7353","801002",2016,12,1
"7354","810201",2016,2,4
"7355","801605",2016,11,6
"7356","810105",2016,5,2
"7357","802201",2016,1,4
"7358","800907",2016,1,2
"7359","800410",2016,5,1
"7360","810105",2016,2,2
"7361","800113",2016,9,1
"7362","810803",2016,10,1
"7363","810117",2016,5,1
"7364","810115",2016,7,8
"7365","800904",2016,8,3
"7366","801401",2016,11,3
"7367","810807",2016,8,1
"7368","810302",2016,8,2
"7369","810505",2016,6,5
"7370","810101",2016,8,7
"7371","800913",2016,4,4
"7372","801408",2016,11,1
"7373","800115",2016,9,9
"7374","810303",2016,11,3
"7375","810102",2016,12,2
"7376","801203",2016,5,1
"7377","810405",2016,7,3
"7378","810117",2016,9,1
"7379","810115",2016,10,4
"7380","802302",2016,11,4
"7381","801002",2016,7,4
"7382","800409",2016,10,1
"7383","800502",2016,9,4
"7384","800102",2016,9,5
"7385","800120",2016,8,6
"7386","810201",2016,3,7
"7387","810102",2016,11,3
"7388","810601",2016,5,1
"7389","800905",2016,7,5
"7390","810766",2016,3,1
"7391","802102",2016,1,2
"7392","800903",2016,9,2
"7393","801405",2016,2,1
"7394","801406",2016,9,1
"7395","800120",2016,10,12
"7396","810808",2016,10,1
"7397","802304",2016,12,3
"7398","802003",2016,12,8
"7399","810505",2016,1,1
"7400","800903",2016,10,5
"7401","800401",2016,10,2
"7402","810102",2016,8,3
"7403","810118",2016,9,3
"7404","800204",2016,11,4
"7405","800701",2016,6,2
"7406","800118",2016,12,11
"7407","801404",2016,12,1
"7408","800908",2016,9,5
"7409","800115",2016,8,5
"7410","801210",2016,12,2
"7411","800601",2016,12,2
"7412","802002",2016,11,3
"7413","810103",2016,6,7
"7414","800101",2016,10,16
"7415","810401",2016,8,3
"7416","810115",2016,8,7
"7417","800301",2016,8,5
"7418","810105",2016,4,3
"7419","810502",2016,2,1
"7420","800305",2016,11,5
"7421","800203",2016,11,2
"7422","802001",2016,7,1
"7423","800122",2016,1,3
"7424","810801",2016,7,1
"7425","801402",2016,2,1
"7426","801214",2016,7,1
"7427","810304",2016,8,3
"7428","800909",2016,3,2
"7429","810402",2016,10,3
"7430","810103",2016,10,4
"7431","810202",2016,2,2
"7432","801303",2016,10,2
"7433","810116",2016,2,2
"7434","810402",2016,4,1
"7435","801207",2016,10,1
"7436","810704",2016,10,1
"7437","800906",2016,8,3
"7438","801305",2016,11,5
"7439","800120",2016,12,4
"7440","810111",2016,5,3
"7441","800201",2016,9,7
"7442","801001",2016,7,4
"7443","800601",2016,11,3
"7444","810502",2016,12,4
"7445","800901",2016,2,4
"7446","810202",2016,7,2
"7447","810403",2016,11,4
"7448","801218",2016,7,1
"7449","810204",2016,3,1
"7450","810103",2016,8,3
"7451","800407",2016,10,1
"7452","801503",2016,1,1
"7453","800107",2016,5,1
"7454","801802",2016,8,4
"7455","801801",2016,3,1
"7456","800504",2016,11,3
"7457","801701",2016,7,5
"7458","800122",2016,10,3
"7459","801301",2016,12,1
"7460","800902",2016,8,5
"7461","810805",2016,3,1
"7462","801201",2016,10,3
"7463","801409",2016,1,3
"7464","810501",2016,1,1
"7465","810118",2016,8,5
"7466","800204",2016,1,6
"7467","800116",2016,11,10
"7468","810808",2016,11,2
"7469","800501",2016,9,8
"7470","810503",2016,11,1
"7471","801404",2016,1,1
"7472","800901",2016,8,9
"7473","801904",2016,11,1
"7474","801901",2016,11,2
"7475","810111",2016,12,5
"7476","800909",2016,9,4
"7477","800502",2016,3,3
"7478","801305",2016,12,3
"7479","810101",2016,7,5
"7480","801501",2016,2,4
"7481","801404",2016,9,3
"7482","801204",2016,2,1
"7483","801202",2016,10,1
"7484","801101",2016,10,3
"7485","810201",2016,8,5
"7486","802002",2016,10,4
"7487","810102",2016,10,3
"7488","801801",2016,5,1
"7489","800902",2016,9,4
"7490","800106",2016,11,4
"7491","801305",2016,10,5
"7492","810105",2016,8,2
"7493","800604",2016,11,1
"7494","800118",2016,2,5
"7495","802004",2016,12,2
"7496","810115",2016,4,2
"7497","801205",2016,2,1
"7498","810101",2016,10,8
"7499","800118",2016,10,11
"7500","801207",2016,4,1
"7501","802002",2016,12,4
"7502","800121",2016,10,1
"7503","801601",2016,3,6
"7504","801904",2016,10,1
"7505","810117",2016,7,4
"7506","801408",2016,1,2
"7507","800503",2016,8,7
"7508","801702",2016,7,8
"7509","801605",2016,12,4
"7510","801701",2016,9,10
"7511","810601",2016,1,1
"7512","801704",2016,4,1
"7513","800118",2016,1,5
"7514","801701",2016,10,9
"7515","800910",2016,10,1
"7516","800902",2016,10,2
"7517","800501",2016,11,4
"7518","801210",2016,2,1
"7519","810115",2016,5,2
"7520","801301",2016,2,7
"7521","801210",2016,11,2
"7522","810106",2016,8,3
"7523","810111",2016,8,6
"7524","810504",2016,7,1
"7525","810117",2016,11,1
"7526","801702",2016,9,12
"7527","810116",2016,3,4
"7528","801001",2016,8,17
"7529","810402",2016,7,1
"7530","810801",2016,11,4
"7531","810305",2016,1,1
"7532","810305",2016,7,4
"7533","800122",2016,7,1
"7534","801003",2016,9,6
"7535","810506",2016,8,3
"7536","801401",2016,1,3
"7537","802101",2016,10,2
"7538","801409",2016,2,2
"7539","810105",2016,9,3
"7540","800205",2016,12,1
"7541","810303",2016,6,3
"7542","800911",2016,9,7
"7543","801702",2016,10,6
"7544","800112",2016,10,3
"7545","801301",2016,8,2
"7546","800401",2016,6,1
"7547","810507",2016,8,2
"7548","810115",2016,12,3
"7549","800121",2016,1,3
"7550","801003",2016,6,2
"7551","810406",2016,7,1
"7552","800201",2016,7,3
"7553","810405",2016,12,1
"7554","810101",2016,9,4
"7555","800804",2016,3,1
"7556","810302",2016,6,3
"7557","810508",2016,10,1
"7558","801103",2016,11,1
"7559","801802",2016,6,2
"7560","800501",2016,12,1
"7561","810602",2016,9,1
"7562","810303",2016,2,1
"7563","810505",2016,10,1
"7564","800205",2016,9,3
"7565","800118",2016,9,13
"7566","800405",2016,9,2
"7567","801302",2016,10,3
"7568","801001",2016,11,3
"7569","800901",2016,4,1
"7570","810509",2016,7,2
"7571","800611",2016,11,5
"7572","802203",2016,11,1
"7573","800901",2016,9,6
"7574","800501",2016,8,6
"7575","810117",2016,4,2
"7576","810111",2016,9,3
"7577","801702",2016,8,15
"7578","800405",2016,7,1
"7579","810103",2016,11,2
"7580","800304",2016,9,4
"7581","800304",2016,5,1
"7582","810403",2016,7,4
"7583","801802",2016,9,2
"7584","800605",2016,9,1
"7585","800913",2016,11,3
"7586","810506",2016,7,1
"7587","800407",2016,3,1
"7588","801201",2016,12,3
"7589","800906",2016,1,2
"7590","801401",2016,12,2
"7591","802102",2016,2,1
"7592","800502",2016,8,3
"7593","802201",2016,4,2
"7594","810601",2016,2,1
"7595","810805",2016,12,1
"7596","800205",2016,8,8
"7597","801802",2016,7,4
"7598","800906",2016,2,1
"7599","800101",2016,2,10
"7600","810204",2016,2,1
"7601","800303",2016,6,2
"7602","810801",2016,8,1
"7603","800907",2016,9,4
"7604","801004",2016,11,2
"7605","810202",2016,6,1
"7606","801301",2016,6,1
"7607","800103",2016,8,3
"7608","800801",2016,7,2
"7609","800612",2016,11,2
"7610","800206",2016,11,1
"7611","800107",2016,12,4
"7612","800806",2016,8,2
"7613","800709",2016,10,2
"7614","810405",2016,8,5
"7615","800120",2016,9,9
"7616","810116",2016,10,5
"7617","800913",2016,9,7
"7618","810401",2016,7,3
"7619","800114",2016,3,2
"7620","810805",2016,8,1
"7621","810801",2016,9,1
"7622","810202",2016,11,1
"7623","801205",2016,11,1
"7624","810404",2016,4,1
"7625","810115",2016,11,3
"7626","800903",2016,8,4
"7627","800102",2016,10,6
"7628","810204",2016,1,1
"7629","801501",2016,10,4
"7630","802202",2016,9,6
"7631","800107",2016,3,1
"7632","801407",2016,1,1
"7633","801301",2016,9,1
"7634","810117",2016,8,5
"7635","800503",2016,7,1
"7636","810403",2016,5,1
"7637","810205",2016,9,1
"7638","810205",2016,5,1
"7639","801214",2016,1,2
"7640","800304",2016,11,3
"7641","801611",2016,3,1
"7642","801408",2016,2,1
"7643","800106",2016,2,2
"7644","801803",2016,2,2
"7645","810103",2016,9,8
"7646","801601",2016,10,2
"7647","800503",2016,9,2
"7648","800902",2016,11,6
"7649","810301",2016,1,2
"7650","801801",2016,7,1
"7651","802303",2016,8,4
"7652","801502",2016,6,1
"7653","802102",2016,10,3
"7654","810504",2016,9,1
"7655","810601",2016,9,1
"7656","810303",2016,10,2
"7657","810105",2016,10,1
"7658","802102",2016,8,1
"7659","800113",2016,10,4
"7660","800601",2016,10,5
"7661","800807",2016,11,2
"7662","801211",2016,10,1
"7663","800701",2016,8,2
"7664","810405",2016,3,1
"7665","802001",2016,12,2
"7666","801407",2016,7,1
"7667","800116",2016,7,2
"7668","810303",2016,4,1
"7669","801403",2016,1,2
"7670","800711",2016,8,2
"7671","800409",2016,3,2
"7672","800115",2016,7,5
"7673","810404",2016,7,2
"7674","801903",2016,12,2
"7675","801704",2016,3,2
"7676","810601",2016,8,1
"7677","810204",2016,8,2
"7678","810504",2016,1,1
"7679","800113",2016,5,1
"7680","810115",2016,1,4
"7681","801611",2016,7,1
"7682","810401",2016,6,4
"7683","810505",2016,8,1
"7684","810701",2016,8,1
"7685","801801",2016,10,1
"7686","801212",2016,10,1
"7687","800121",2016,2,6
"7688","801703",2016,10,3
"7689","810505",2016,11,2
"7690","802201",2016,9,4
"7691","800403",2016,9,4
"7692","810405",2016,2,3
"7693","801406",2016,2,1
"7694","801104",2016,2,1
"7695","810604",2016,6,1
"7696","810106",2016,6,1
"7697","810105",2016,6,2
"7698","810303",2016,7,2
"7699","800909",2016,10,2
"7700","810106",2016,11,1
"7701","801203",2016,6,4
"7702","800406",2016,1,4
"7703","810304",2016,2,1
"7704","800403",2016,6,2
"7705","801003",2016,5,3
"7706","800912",2016,1,2
"7707","801301",2016,10,2
"7708","810301",2016,9,2
"7709","800405",2016,2,2
"7710","802003",2016,9,5
"7711","810102",2016,1,1
"7712","800901",2016,7,5
"7713","810702",2016,2,1
"7714","800415",2016,10,1
"7715","801003",2016,8,6
"7716","800301",2016,1,3
"7717","801802",2016,11,1
"7718","801402",2016,12,1
"7719","801402",2016,10,2
"7720","800505",2016,8,2
"7721","810407",2016,10,1
"7722","810807",2016,7,1
"7723","810302",2016,2,2
"7724","801003",2016,7,3
"7725","800302",2016,8,2
"7726","810102",2016,9,1
"7727","801803",2016,10,2
"7728","800122",2016,9,2
"7729","800606",2016,5,1
"7730","800401",2016,5,1
"7731","800906",2016,10,2
"7732","810101",2016,4,1
"7733","801203",2016,8,1
"7734","800908",2016,6,1
"7735","802303",2016,10,5
"7736","801213",2016,1,1
"7737","801003",2016,3,5
"7738","801702",2016,11,5
"7739","800904",2016,11,1
"7740","800405",2016,6,1
"7741","802003",2016,10,5
"7742","801303",2016,9,1
"7743","810101",2016,5,2
"7744","801105",2016,1,1
"7745","800605",2016,8,1
"7746","802202",2016,8,2
"7747","800204",2016,9,1
"7748","800404",2016,1,1
"7749","810503",2016,1,1
"7750","810116",2016,1,2
"7751","801205",2016,1,2
"7752","802302",2016,1,4
"7753","802304",2016,10,1
"7754","802001",2016,9,3
"7755","801302",2016,8,2
"7756","810406",2016,11,1
"7757","801218",2016,10,1
"7758","800108",2016,7,3
"7759","810504",2016,4,1
"7760","801003",2016,2,8
"7761","800613",2016,11,1
"7762","800906",2016,11,4
"7763","801604",2016,3,2
"7764","801406",2016,11,1
"7765","800907",2016,6,1
"7766","800909",2016,2,6
"7767","801216",2016,12,1
"7768","810702",2016,6,1
"7769","810601",2016,10,2
"7770","801306",2016,10,1
"7771","800503",2016,1,3
"7772","801401",2016,2,1
"7773","810508",2016,11,1
"7774","801704",2016,9,8
"7775","801216",2016,11,1
"7776","800906",2016,9,3
"7777","801005",2016,8,1
"7778","810118",2016,3,2
"7779","810118",2016,1,1
"7780","801501",2016,8,1
"7781","800603",2016,1,2
"7782","810506",2016,6,2
"7783","801702",2016,3,2
"7784","801204",2016,8,1
"7785","800201",2016,11,6
"7786","810804",2016,11,2
"7787","810204",2016,6,1
"7788","800409",2016,1,8
"7789","810116",2016,6,1
"7790","801101",2016,11,1
"7791","810101",2016,6,2
"7792","802202",2016,4,1
"7793","800704",2016,5,1
"7794","800101",2016,5,1
"7795","800502",2016,1,5
"7796","801301",2016,11,2
"7797","801704",2016,10,1
"7798","800505",2016,11,3
"7799","810201",2016,7,1
"7800","801601",2016,12,2
"7801","801906",2016,8,2
"7802","800503",2016,12,3
"7803","800101",2016,1,13
"7804","810504",2016,2,1
"7805","800304",2016,8,1
"7806","810116",2016,12,1
"7807","801702",2016,1,4
"7808","801611",2016,8,3
"7809","801406",2016,1,1
"7810","801216",2016,10,1
"7811","810305",2016,8,1
"7812","801001",2016,9,6
"7813","810504",2016,12,2
"7814","800122",2016,11,3
"7815","801608",2016,1,1
"7816","810101",2016,1,1
"7817","801002",2016,8,8
"7818","800120",2016,3,4
"7819","801603",2016,9,2
"7820","802304",2016,11,6
"7821","801301",2016,3,3
"7822","801609",2016,10,1
"7823","800103",2016,9,3
"7824","810801",2016,6,1
"7825","800908",2016,1,1
"7826","802002",2016,9,3
"7827","802304",2016,1,3
"7828","800102",2016,5,2
"7829","800409",2016,4,1
"7830","810302",2016,1,2
"7831","800201",2016,1,1
"7832","800709",2016,7,1
"7833","810601",2016,6,1
"7834","801803",2016,9,1
"7835","810402",2016,1,1
"7836","800505",2016,2,1
"7837","800909",2016,7,1
"7838","801602",2016,9,3
"7839","800911",2016,3,1
"7840","802004",2016,10,4
"7841","800416",2016,10,1
"7842","800410",2016,1,2
"7843","800807",2016,9,4
"7844","800911",2016,10,2
"7845","800416",2016,9,6
"7846","800703",2016,7,1
"7847","801304",2016,2,1
"7848","800810",2016,2,1
"7849","800201",2016,3,3
"7850","800902",2016,7,1
"7851","800907",2016,10,2
"7852","800802",2016,2,1
"7853","800118",2016,5,2
"7854","800204",2016,8,1
"7855","800101",2016,7,4
"7856","801106",2016,2,1
"7857","800102",2016,4,2
"7858","801002",2016,9,7
"7859","800401",2016,12,1
"7860","801605",2016,1,4
"7861","801003",2016,11,1
"7862","800404",2016,11,1
"7863","800409",2016,9,3
"7864","800410",2016,4,1
"7865","801001",2016,3,6
"7866","800912",2016,7,1
"7867","802103",2016,11,3
"7868","800204",2016,10,4
"7869","802001",2016,11,2
"7870","800118",2016,6,2
"7871","810807",2016,10,1
"7872","800603",2016,10,1
"7873","800113",2016,1,4
"7874","800804",2016,8,3
"7875","801409",2016,10,2
"7876","800909",2016,8,2
"7877","801601",2016,1,4
"7878","801101",2016,7,1
"7879","801602",2016,2,2
"7880","802302",2016,6,1
"7881","800904",2016,5,1
"7882","800406",2016,6,1
"7883","800120",2016,1,5
"7884","801212",2016,11,2
"7885","800601",2016,8,1
"7886","800203",2016,1,2
"7887","800907",2016,2,2
"7888","800118",2016,3,2
"7889","800901",2016,12,1
"7890","810403",2016,3,2
"7891","801003",2016,10,1
"7892","800702",2016,8,1
"7893","800611",2016,4,1
"7894","801105",2016,10,3
"7895","800305",2016,10,2
"7896","801605",2016,2,2
