addrcode,date,cases
102601,2015-01-01,20
102601,2015-06-01,26
102601,2016-09-01,33
102601,2016-02-01,25
102601,2016-07-01,13
102601,2016-12-01,36
102601,2016-11-01,36
102601,2016-04-01,9
102601,2016-08-01,28
102601,2016-10-01,30
102601,2016-03-01,11
102601,2016-01-01,39
102601,2016-05-01,3
102601,2016-06-01,2
102601,2017-11-01,65
102601,2017-12-01,31
102601,2017-10-01,67
102601,2017-06-01,34
102601,2017-09-01,44
102601,2017-07-01,46
102601,2017-02-01,7
102601,2017-08-01,43
102601,2017-01-01,15
102601,2017-03-01,6
102601,2017-05-01,7
102601,2017-04-01,5
102601,2018-01-01,8
102601,2018-03-01,7
102601,2018-04-01,20
102601,2018-05-01,9
102601,2018-02-01,5
102701,2014-10-01,22
102701,2014-11-01,20
102701,2014-12-01,4
102701,2014-01-01,9
102701,2014-02-01,6
102701,2014-03-01,6
102701,2014-04-01,1
102701,2014-05-01,3
102701,2014-06-01,1
102701,2014-07-01,4
102701,2014-08-01,11
102701,2014-09-01,11
102701,2015-11-01,120
102701,2015-12-01,59
102701,2015-05-01,10
102701,2015-10-01,63
102701,2015-01-01,14
102701,2015-07-01,21
102701,2015-04-01,3
102701,2015-09-01,48
102701,2015-06-01,15
102701,2015-08-01,21
102701,2015-02-01,10
102701,2015-03-01,8
102701,2016-08-01,15
102701,2016-01-01,38
102701,2016-11-01,19
102701,2016-09-01,17
102701,2016-07-01,4
102701,2016-03-01,7
102701,2016-02-01,14
102701,2016-04-01,3
102701,2016-10-01,22
102701,2016-12-01,10
102701,2016-05-01,1
102701,2017-06-01,17
102701,2017-02-01,9
102701,2017-11-01,10
102701,2017-07-01,32
102701,2017-09-01,22
102701,2017-10-01,15
102701,2017-08-01,20
102701,2017-01-01,9
102701,2017-05-01,3
102701,2017-12-01,9
102701,2017-04-01,3
102701,2017-03-01,5
102701,2018-03-01,6
102701,2018-05-01,4
102701,2018-04-01,11
102701,2018-02-01,7
102701,2018-01-01,2
102704,2014-03-01,1
102704,2015-04-01,1
102704,2015-11-01,15
102704,2015-12-01,4
102704,2015-01-01,3
102704,2015-05-01,1
102704,2015-10-01,3
102704,2015-08-01,3
102704,2015-07-01,1
102704,2015-09-01,1
102704,2016-01-01,5
102704,2016-07-01,1
102704,2016-11-01,3
102704,2016-02-01,1
102704,2016-12-01,1
102704,2016-09-01,2
102704,2016-10-01,2
102704,2016-03-01,2
102704,2016-08-01,1
102704,2017-11-01,5
102704,2017-07-01,6
102704,2017-08-01,6
102704,2017-06-01,2
102704,2017-12-01,3
102704,2017-10-01,3
102704,2017-01-01,3
102704,2017-02-01,2
102704,2017-05-01,2
102704,2017-09-01,1
102704,2018-05-01,1
102704,2018-02-01,1
102704,2018-01-01,1
102704,2018-03-01,1
102705,2014-10-01,2
102705,2014-12-01,2
102705,2014-01-01,1
102705,2014-04-01,1
102705,2014-06-01,2
102705,2014-07-01,2
102705,2014-08-01,2
102705,2014-09-01,1
102705,2015-11-01,18
102705,2015-10-01,9
102705,2015-12-01,6
102705,2015-08-01,5
102705,2015-07-01,2
102705,2015-03-01,1
102705,2015-09-01,4
102705,2016-01-01,5
102705,2016-08-01,6
102705,2016-05-01,1
102705,2016-11-01,2
102705,2016-02-01,2
102705,2016-03-01,2
102705,2016-09-01,6
102705,2016-10-01,7
102705,2016-07-01,3
102705,2016-12-01,4
102705,2017-02-01,1
102705,2017-08-01,6
102705,2017-11-01,9
102705,2017-09-01,3
102705,2017-06-01,5
102705,2017-10-01,6
102705,2017-05-01,1
102705,2017-07-01,1
102705,2018-03-01,2
102705,2018-04-01,6
102705,2018-05-01,3
102801,2014-10-01,6
102801,2014-11-01,10
102801,2014-12-01,2
102801,2014-01-01,5
102801,2014-02-01,1
102801,2014-03-01,1
102801,2014-04-01,2
102801,2014-06-01,3
102801,2014-08-01,5
102801,2014-09-01,3
102801,2015-09-01,11
102801,2015-07-01,4
102801,2015-12-01,14
102801,2015-11-01,28
102801,2015-01-01,4
102801,2015-08-01,5
102801,2015-06-01,5
102801,2015-02-01,2
102801,2015-05-01,6
102801,2015-03-01,2
102801,2015-10-01,3
102801,2016-11-01,8
102801,2016-04-01,4
102801,2016-03-01,5
102801,2016-01-01,13
102801,2016-02-01,8
102801,2016-09-01,3
102801,2016-10-01,6
102801,2016-12-01,9
102801,2016-08-01,1
102801,2016-07-01,1
102801,2017-09-01,7
102801,2017-11-01,8
102801,2017-03-01,1
102801,2017-01-01,5
102801,2017-08-01,2
102801,2017-10-01,3
102801,2017-12-01,3
102801,2017-06-01,1
102801,2018-04-01,4
102801,2018-02-01,2
102801,2018-03-01,3
102801,2018-05-01,5
102801,2018-01-01,1
102802,2014-11-01,4
102802,2014-12-01,3
102802,2014-02-01,1
102802,2014-07-01,3
102802,2014-09-01,1
102802,2015-12-01,11
102802,2015-08-01,5
102802,2015-10-01,7
102802,2015-07-01,6
102802,2015-06-01,5
102802,2015-09-01,7
102802,2015-11-01,22
102802,2015-05-01,8
102802,2015-03-01,3
102802,2015-02-01,1
102802,2015-04-01,2
102802,2015-01-01,1
102802,2016-12-01,5
102802,2016-10-01,10
102802,2016-09-01,8
102802,2016-11-01,5
102802,2016-02-01,2
102802,2016-03-01,5
102802,2016-01-01,2
102802,2017-10-01,6
102802,2017-12-01,3
102802,2017-08-01,3
102802,2017-03-01,1
102802,2017-01-01,3
102802,2017-11-01,1
102802,2017-09-01,1
102802,2018-02-01,2
102802,2018-05-01,3
102802,2018-01-01,3
102802,2018-04-01,2
102802,2018-03-01,1
102803,2014-10-01,4
102803,2014-11-01,4
102803,2014-12-01,1
102803,2014-01-01,5
102803,2014-02-01,2
102803,2014-03-01,2
102803,2014-07-01,1
102803,2014-08-01,6
102803,2014-09-01,3
102803,2015-01-01,5
102803,2015-10-01,10
102803,2015-06-01,14
102803,2015-11-01,20
102803,2015-08-01,8
102803,2015-09-01,10
102803,2015-12-01,5
102803,2015-07-01,10
102803,2015-05-01,3
102803,2015-03-01,1
102803,2015-04-01,2
102803,2016-02-01,1
102803,2016-09-01,4
102803,2016-07-01,3
102803,2016-12-01,5
102803,2016-01-01,3
102803,2016-05-01,2
102803,2016-10-01,3
102803,2016-08-01,3
102803,2016-11-01,1
102803,2016-03-01,1
102803,2017-11-01,2
102803,2017-08-01,4
102803,2017-06-01,1
102803,2017-02-01,1
102803,2017-04-01,1
102803,2017-07-01,1
102803,2017-10-01,2
102803,2017-12-01,1
102803,2018-05-01,2
102803,2018-03-01,3
102803,2018-02-01,4
102803,2018-01-01,1
102901,2014-10-01,8
102901,2014-11-01,9
102901,2014-12-01,7
102901,2014-01-01,9
102901,2014-02-01,5
102901,2014-03-01,5
102901,2014-04-01,7
102901,2014-06-01,2
102901,2014-07-01,4
102901,2014-08-01,7
102901,2014-09-01,11
102901,2015-01-01,13
102901,2015-11-01,192
102901,2015-12-01,65
102901,2015-09-01,40
102901,2015-10-01,76
102901,2015-05-01,15
102901,2015-03-01,7
102901,2015-08-01,23
102901,2015-02-01,7
102901,2015-04-01,8
102901,2015-06-01,18
102901,2015-07-01,11
102901,2016-03-01,15
102901,2016-09-01,11
102901,2016-12-01,11
102901,2016-05-01,3
102901,2016-10-01,13
102901,2016-02-01,13
102901,2016-06-01,2
102901,2016-01-01,28
102901,2016-08-01,6
102901,2016-11-01,17
102901,2016-04-01,4
102901,2016-07-01,6
102901,2017-11-01,27
102901,2017-07-01,48
102901,2017-09-01,15
102901,2017-08-01,42
102901,2017-10-01,24
102901,2017-05-01,17
102901,2017-06-01,40
102901,2017-02-01,7
102901,2017-03-01,8
102901,2017-01-01,9
102901,2017-12-01,6
102901,2017-04-01,8
102901,2018-01-01,3
102901,2018-03-01,3
102901,2018-04-01,10
102901,2018-05-01,1
102901,2018-02-01,3
102902,2014-11-01,1
102902,2014-12-01,1
102902,2014-04-01,1
102902,2014-07-01,1
102902,2014-08-01,1
102902,2015-11-01,37
102902,2015-06-01,1
102902,2015-02-01,1
102902,2015-10-01,9
102902,2015-08-01,8
102902,2015-12-01,10
102902,2015-09-01,3
102902,2015-03-01,1
102902,2015-07-01,2
102902,2015-01-01,1
102902,2015-04-01,1
102902,2016-08-01,3
102902,2016-03-01,3
102902,2016-01-01,8
102902,2016-11-01,1
102902,2016-06-01,1
102902,2016-04-01,3
102902,2016-09-01,2
102902,2016-07-01,2
102902,2016-12-01,3
102902,2016-02-01,3
102902,2017-03-01,3
102902,2017-12-01,3
102902,2017-07-01,10
102902,2017-11-01,3
102902,2017-08-01,5
102902,2017-06-01,2
102902,2017-05-01,3
102902,2017-10-01,3
102902,2017-09-01,2
102902,2017-01-01,1
102902,2018-04-01,3
102902,2018-01-01,1
103001,2014-10-01,17
103001,2014-11-01,7
103001,2014-12-01,11
103001,2014-02-01,3
103001,2014-03-01,3
103001,2014-04-01,3
103001,2014-06-01,6
103001,2014-07-01,12
103001,2014-08-01,17
103001,2014-09-01,12
103001,2015-10-01,75
103001,2015-12-01,39
103001,2015-11-01,160
103001,2015-06-01,18
103001,2015-08-01,49
103001,2015-09-01,42
103001,2015-02-01,12
103001,2015-07-01,24
103001,2015-05-01,11
103001,2015-03-01,5
103001,2015-04-01,1
103001,2015-01-01,3
103001,2016-04-01,3
103001,2016-07-01,5
103001,2016-09-01,8
103001,2016-12-01,8
103001,2016-11-01,5
103001,2016-03-01,5
103001,2016-02-01,6
103001,2016-01-01,16
103001,2016-10-01,6
103001,2016-06-01,1
103001,2016-05-01,2
103001,2016-08-01,3
103001,2017-09-01,18
103001,2017-11-01,4
103001,2017-03-01,7
103001,2017-06-01,4
103001,2017-08-01,17
103001,2017-07-01,10
103001,2017-01-01,4
103001,2017-12-01,12
103001,2017-10-01,8
103001,2017-04-01,2
103001,2017-05-01,3
103001,2017-02-01,1
103001,2018-01-01,4
103001,2018-03-01,6
103001,2018-04-01,4
103001,2018-02-01,3
103001,2018-05-01,2
103002,2014-10-01,2
103002,2014-11-01,3
103002,2014-12-01,1
103002,2014-01-01,1
103002,2014-08-01,2
103002,2014-09-01,4
103002,2015-11-01,27
103002,2015-09-01,5
103002,2015-10-01,8
103002,2015-07-01,5
103002,2015-12-01,7
103002,2015-05-01,1
103002,2015-08-01,4
103002,2015-06-01,2
103002,2015-02-01,1
103002,2016-03-01,1
103002,2016-10-01,3
103002,2016-01-01,7
103002,2016-11-01,2
103002,2016-09-01,1
103002,2016-12-01,2
103002,2016-07-01,1
103002,2017-04-01,4
103002,2017-03-01,1
103002,2017-10-01,5
103002,2017-07-01,6
103002,2017-06-01,6
103002,2017-08-01,6
103002,2017-09-01,6
103002,2017-11-01,5
103002,2017-12-01,2
103002,2017-02-01,1
103002,2017-05-01,1
103002,2017-01-01,1
103002,2018-04-01,2
103002,2018-03-01,1
103002,2018-02-01,2
103002,2018-01-01,1
103002,2018-05-01,1
103003,2014-10-01,2
103003,2014-02-01,1
103003,2014-03-01,1
103003,2014-07-01,3
103003,2014-08-01,1
103003,2014-09-01,7
103003,2015-11-01,78
103003,2015-12-01,30
103003,2015-08-01,15
103003,2015-06-01,7
103003,2015-10-01,47
103003,2015-07-01,11
103003,2015-09-01,27
103003,2015-05-01,5
103003,2015-01-01,9
103003,2015-04-01,2
103003,2015-02-01,2
103003,2016-10-01,9
103003,2016-12-01,9
103003,2016-06-01,2
103003,2016-08-01,5
103003,2016-03-01,2
103003,2016-11-01,12
103003,2016-01-01,14
103003,2016-07-01,2
103003,2016-02-01,3
103003,2016-09-01,4
103003,2016-04-01,1
103003,2017-12-01,6
103003,2017-08-01,21
103003,2017-07-01,18
103003,2017-10-01,14
103003,2017-11-01,16
103003,2017-05-01,4
103003,2017-01-01,7
103003,2017-09-01,12
103003,2017-06-01,4
103003,2017-04-01,1
103003,2017-02-01,3
103003,2017-03-01,2
103003,2018-02-01,7
103003,2018-01-01,3
103003,2018-04-01,3
103003,2018-05-01,1
103003,2018-03-01,2
103004,2014-10-01,7
103004,2014-11-01,1
103004,2014-12-01,3
103004,2014-01-01,6
103004,2014-02-01,1
103004,2014-03-01,1
103004,2014-04-01,1
103004,2014-06-01,3
103004,2014-08-01,1
103004,2014-09-01,3
103004,2015-11-01,55
103004,2015-07-01,7
103004,2015-10-01,24
103004,2015-09-01,18
103004,2015-08-01,18
103004,2015-12-01,15
103004,2015-04-01,3
103004,2015-06-01,7
103004,2015-01-01,2
103004,2015-05-01,4
103004,2015-02-01,1
103004,2016-02-01,5
103004,2016-08-01,11
103004,2016-11-01,13
103004,2016-10-01,7
103004,2016-12-01,12
103004,2016-01-01,10
103004,2016-04-01,2
103004,2016-07-01,8
103004,2016-09-01,7
103004,2017-07-01,41
103004,2017-08-01,22
103004,2017-04-01,2
103004,2017-05-01,3
103004,2017-03-01,3
103004,2017-09-01,17
103004,2017-11-01,13
103004,2017-12-01,5
103004,2017-06-01,19
103004,2017-10-01,8
103004,2017-01-01,5
103004,2017-02-01,2
103004,2018-01-01,3
103004,2018-02-01,2
103004,2018-03-01,2
103004,2018-04-01,3
103004,2018-05-01,1
103005,2014-10-01,1
103005,2014-11-01,5
103005,2014-12-01,1
103005,2014-04-01,2
103005,2014-05-01,3
103005,2014-06-01,1
103005,2014-08-01,2
103005,2014-09-01,1
103005,2015-12-01,19
103005,2015-11-01,71
103005,2015-10-01,32
103005,2015-09-01,10
103005,2015-08-01,18
103005,2015-07-01,11
103005,2015-05-01,2
103005,2015-06-01,9
103005,2015-03-01,3
103005,2015-02-01,3
103005,2015-04-01,2
103005,2015-01-01,3
103005,2016-06-01,1
103005,2016-10-01,4
103005,2016-01-01,8
103005,2016-04-01,1
103005,2016-05-01,1
103005,2016-12-01,1
103005,2016-07-01,3
103005,2016-09-01,1
103005,2016-02-01,2
103005,2017-12-01,4
103005,2017-10-01,4
103005,2017-05-01,1
103005,2017-08-01,9
103005,2017-09-01,4
103005,2017-01-01,2
103005,2017-06-01,9
103005,2017-11-01,2
103005,2017-07-01,3
103005,2017-04-01,1
103005,2018-02-01,1
103005,2018-04-01,1
103101,2014-10-01,5
103101,2014-11-01,6
103101,2014-12-01,9
103101,2014-01-01,4
103101,2014-02-01,1
103101,2014-03-01,2
103101,2014-04-01,2
103101,2014-05-01,4
103101,2014-06-01,3
103101,2014-07-01,2
103101,2014-08-01,3
103101,2014-09-01,7
103101,2015-11-01,37
103101,2015-07-01,9
103101,2015-09-01,22
103101,2015-12-01,14
103101,2015-10-01,22
103101,2015-02-01,7
103101,2015-05-01,15
103101,2015-04-01,6
103101,2015-08-01,9
103101,2015-01-01,11
103101,2015-06-01,6
103101,2015-03-01,4
103101,2016-02-01,10
103101,2016-01-01,10
103101,2016-03-01,2
103101,2016-08-01,2
103101,2016-09-01,3
103101,2016-10-01,2
103101,2016-05-01,2
103101,2016-07-01,1
103101,2016-11-01,1
103101,2017-08-01,4
103101,2017-07-01,2
103101,2017-10-01,2
103101,2017-01-01,1
103101,2017-12-01,1
103101,2017-02-01,2
103101,2017-06-01,1
103101,2017-11-01,3
103101,2017-09-01,2
103101,2017-04-01,1
103101,2018-01-01,1
103101,2018-05-01,2
103101,2018-02-01,1
103102,2014-10-01,3
103102,2014-11-01,9
103102,2014-12-01,2
103102,2014-01-01,4
103102,2014-02-01,6
103102,2014-03-01,7
103102,2014-04-01,1
103102,2014-06-01,1
103102,2014-08-01,2
103102,2014-09-01,8
103102,2015-12-01,15
103102,2015-08-01,10
103102,2015-11-01,30
103102,2015-09-01,4
103102,2015-03-01,3
103102,2015-05-01,3
103102,2015-01-01,4
103102,2015-10-01,6
103102,2015-07-01,2
103102,2015-02-01,9
103102,2015-04-01,1
103102,2015-06-01,2
103102,2016-10-01,5
103102,2016-09-01,5
103102,2016-11-01,6
103102,2016-12-01,5
103102,2016-01-01,6
103102,2016-03-01,2
103102,2016-06-01,1
103102,2016-02-01,4
103102,2017-09-01,5
103102,2017-10-01,5
103102,2017-01-01,1
103102,2017-11-01,1
103102,2017-06-01,1
103102,2017-08-01,1
103102,2017-12-01,1
103102,2018-04-01,8
103102,2018-03-01,6
103102,2018-01-01,1
103102,2018-05-01,2
103103,2014-10-01,4
103103,2014-11-01,16
103103,2014-12-01,10
103103,2014-01-01,11
103103,2014-02-01,4
103103,2014-03-01,7
103103,2014-05-01,2
103103,2014-07-01,1
103103,2014-08-01,4
103103,2014-09-01,4
103103,2015-10-01,20
103103,2015-11-01,57
103103,2015-09-01,17
103103,2015-12-01,18
103103,2015-05-01,12
103103,2015-01-01,14
103103,2015-08-01,14
103103,2015-07-01,11
103103,2015-02-01,9
103103,2015-06-01,9
103103,2015-04-01,2
103103,2015-03-01,1
103103,2016-10-01,5
103103,2016-12-01,10
103103,2016-11-01,4
103103,2016-09-01,8
103103,2016-05-01,2
103103,2016-01-01,15
103103,2016-04-01,5
103103,2016-02-01,5
103103,2016-03-01,2
103103,2016-06-01,1
103103,2017-06-01,4
103103,2017-04-01,1
103103,2017-02-01,3
103103,2017-01-01,7
103103,2017-11-01,8
103103,2017-09-01,6
103103,2017-08-01,3
103103,2017-07-01,2
103103,2017-12-01,10
103103,2017-10-01,3
103103,2017-05-01,2
103103,2018-04-01,4
103103,2018-03-01,4
103103,2018-01-01,4
103103,2018-05-01,2
103103,2018-02-01,1
103201,2014-10-01,5
103201,2014-11-01,7
103201,2014-12-01,4
103201,2014-01-01,5
103201,2014-02-01,2
103201,2014-03-01,5
103201,2014-04-01,4
103201,2014-05-01,3
103201,2014-06-01,5
103201,2014-07-01,7
103201,2014-08-01,9
103201,2014-09-01,13
103201,2015-08-01,48
103201,2015-09-01,80
103201,2015-10-01,96
103201,2015-06-01,20
103201,2015-11-01,170
103201,2015-04-01,15
103201,2015-12-01,57
103201,2015-07-01,27
103201,2015-01-01,15
103201,2015-03-01,16
103201,2015-02-01,7
103201,2015-05-01,16
103201,2016-10-01,7
103201,2016-12-01,13
103201,2016-02-01,23
103201,2016-11-01,7
103201,2016-03-01,15
103201,2016-09-01,4
103201,2016-01-01,25
103201,2016-06-01,4
103201,2016-05-01,1
103201,2016-04-01,5
103201,2016-08-01,3
103201,2016-07-01,4
103201,2017-09-01,11
103201,2017-01-01,7
103201,2017-08-01,11
103201,2017-10-01,19
103201,2017-07-01,16
103201,2017-04-01,4
103201,2017-02-01,3
103201,2017-06-01,6
103201,2017-12-01,7
103201,2017-11-01,13
103201,2017-03-01,7
103201,2017-05-01,5
103201,2018-01-01,6
103201,2018-03-01,10
103201,2018-04-01,9
103201,2018-02-01,5
103201,2018-05-01,1
103202,2014-10-01,5
103202,2014-11-01,9
103202,2014-12-01,3
103202,2014-02-01,2
103202,2014-03-01,2
103202,2014-06-01,1
103202,2014-07-01,3
103202,2014-08-01,4
103202,2014-09-01,6
103202,2015-11-01,68
103202,2015-01-01,3
103202,2015-08-01,36
103202,2015-02-01,3
103202,2015-10-01,41
103202,2015-05-01,16
103202,2015-06-01,14
103202,2015-07-01,32
103202,2015-09-01,27
103202,2015-12-01,27
103202,2015-04-01,3
103202,2015-03-01,3
103202,2016-07-01,5
103202,2016-01-01,14
103202,2016-11-01,7
103202,2016-02-01,9
103202,2016-08-01,5
103202,2016-10-01,5
103202,2016-12-01,4
103202,2016-03-01,1
103202,2016-05-01,1
103202,2016-06-01,1
103202,2016-04-01,1
103202,2017-07-01,8
103202,2017-10-01,5
103202,2017-08-01,6
103202,2017-11-01,10
103202,2017-06-01,2
103202,2017-09-01,3
103202,2017-12-01,9
103202,2017-01-01,1
103202,2018-05-01,3
103202,2018-01-01,7
103202,2018-02-01,3
103202,2018-04-01,3
103202,2018-03-01,5
103203,2014-10-01,5
103203,2014-11-01,7
103203,2014-12-01,5
103203,2014-01-01,2
103203,2014-02-01,2
103203,2014-03-01,3
103203,2014-04-01,1
103203,2014-06-01,1
103203,2014-07-01,1
103203,2014-08-01,3
103203,2014-09-01,5
103203,2015-11-01,47
103203,2015-07-01,20
103203,2015-12-01,13
103203,2015-01-01,6
103203,2015-10-01,36
103203,2015-09-01,29
103203,2015-05-01,12
103203,2015-08-01,21
103203,2015-06-01,13
103203,2015-04-01,5
103203,2015-02-01,5
103203,2015-03-01,3
103203,2016-05-01,1
103203,2016-11-01,8
103203,2016-10-01,5
103203,2016-04-01,1
103203,2016-12-01,6
103203,2016-01-01,5
103203,2016-09-01,6
103203,2016-08-01,4
103203,2016-03-01,4
103203,2016-02-01,9
103203,2017-01-01,3
103203,2017-07-01,5
103203,2017-09-01,4
103203,2017-08-01,6
103203,2017-06-01,2
103203,2017-12-01,3
103203,2017-03-01,1
103203,2017-04-01,3
103203,2017-05-01,1
103203,2017-11-01,1
103203,2018-04-01,3
103203,2018-03-01,2
103203,2018-05-01,1
103301,2014-10-01,2
103301,2014-11-01,9
103301,2014-12-01,3
103301,2014-01-01,11
103301,2014-02-01,4
103301,2014-03-01,3
103301,2014-04-01,4
103301,2014-05-01,2
103301,2014-06-01,6
103301,2014-07-01,6
103301,2014-08-01,4
103301,2014-09-01,5
103301,2015-09-01,38
103301,2015-12-01,37
103301,2015-11-01,87
103301,2015-08-01,31
103301,2015-05-01,20
103301,2015-03-01,16
103301,2015-10-01,40
103301,2015-06-01,12
103301,2015-01-01,9
103301,2015-07-01,16
103301,2015-02-01,11
103301,2015-04-01,5
103301,2016-10-01,13
103301,2016-06-01,4
103301,2016-11-01,10
103301,2016-09-01,11
103301,2016-07-01,7
103301,2016-01-01,25
103301,2016-08-01,11
103301,2016-02-01,14
103301,2016-03-01,3
103301,2016-05-01,9
103301,2016-12-01,7
103301,2016-04-01,3
103301,2017-09-01,13
103301,2017-11-01,34
103301,2017-10-01,18
103301,2017-12-01,26
103301,2017-08-01,28
103301,2017-06-01,8
103301,2017-01-01,10
103301,2017-07-01,13
103301,2017-03-01,5
103301,2017-02-01,2
103301,2017-05-01,7
103301,2018-04-01,12
103301,2018-03-01,10
103301,2018-02-01,7
103301,2018-01-01,8
103301,2018-05-01,2
103302,2014-10-01,1
103302,2014-11-01,2
103302,2014-12-01,1
103302,2014-06-01,1
103302,2014-07-01,1
103302,2015-08-01,4
103302,2015-06-01,10
103302,2015-09-01,5
103302,2015-11-01,14
103302,2015-10-01,10
103302,2015-04-01,1
103302,2015-07-01,3
103302,2015-01-01,5
103302,2015-12-01,2
103302,2015-05-01,2
103302,2015-03-01,2
103302,2016-02-01,3
103302,2016-04-01,1
103302,2016-01-01,4
103302,2016-12-01,3
103302,2016-08-01,2
103302,2016-10-01,1
103302,2016-11-01,2
103302,2016-07-01,2
103302,2017-05-01,1
103302,2017-01-01,1
103302,2017-11-01,2
103302,2017-02-01,2
103302,2017-06-01,2
103302,2017-07-01,2
103302,2017-09-01,2
103302,2017-10-01,2
103302,2017-12-01,2
103302,2017-08-01,1
103302,2018-02-01,1
103302,2018-05-01,1
103302,2018-03-01,1
103303,2014-12-01,2
103303,2014-01-01,3
103303,2014-04-01,4
103303,2014-05-01,2
103303,2014-06-01,1
103303,2014-07-01,1
103303,2014-08-01,1
103303,2015-11-01,24
103303,2015-06-01,5
103303,2015-04-01,3
103303,2015-02-01,1
103303,2015-07-01,7
103303,2015-12-01,2
103303,2015-10-01,11
103303,2015-09-01,5
103303,2015-08-01,3
103303,2015-01-01,2
103303,2015-03-01,2
103303,2015-05-01,1
103303,2016-08-01,5
103303,2016-02-01,3
103303,2016-09-01,5
103303,2016-12-01,1
103303,2016-04-01,1
103303,2016-03-01,1
103303,2016-11-01,1
103303,2016-01-01,8
103303,2016-10-01,1
103303,2016-06-01,1
103303,2017-10-01,4
103303,2017-04-01,2
103303,2017-08-01,8
103303,2017-06-01,13
103303,2017-09-01,3
103303,2017-07-01,5
103303,2017-11-01,5
103303,2017-02-01,1
103303,2017-12-01,2
103303,2017-01-01,1
103303,2018-04-01,1
103303,2018-01-01,1
103303,2018-02-01,1
103303,2018-05-01,1
103401,2014-10-01,16
103401,2014-11-01,16
103401,2014-12-01,12
103401,2014-01-01,7
103401,2014-02-01,1
103401,2014-03-01,4
103401,2014-05-01,8
103401,2014-06-01,4
103401,2014-07-01,8
103401,2014-08-01,10
103401,2014-09-01,23
103401,2015-11-01,287
103401,2015-08-01,99
103401,2015-12-01,86
103401,2015-10-01,134
103401,2015-09-01,87
103401,2015-05-01,38
103401,2015-07-01,54
103401,2015-06-01,35
103401,2015-04-01,21
103401,2015-01-01,13
103401,2015-03-01,11
103401,2015-02-01,7
103401,2016-12-01,15
103401,2016-10-01,18
103401,2016-01-01,61
103401,2016-11-01,15
103401,2016-03-01,24
103401,2016-08-01,10
103401,2016-09-01,17
103401,2016-02-01,25
103401,2016-04-01,4
103401,2016-07-01,10
103401,2016-06-01,2
103401,2016-05-01,1
103401,2017-11-01,60
103401,2017-09-01,21
103401,2017-10-01,30
103401,2017-02-01,6
103401,2017-07-01,27
103401,2017-01-01,19
103401,2017-08-01,32
103401,2017-03-01,7
103401,2017-12-01,17
103401,2017-05-01,12
103401,2017-06-01,12
103401,2017-04-01,9
103401,2018-02-01,17
103401,2018-04-01,19
103401,2018-01-01,10
103401,2018-03-01,11
103401,2018-05-01,4
103501,2014-10-01,4
103501,2014-11-01,8
103501,2014-12-01,4
103501,2014-01-01,3
103501,2014-02-01,4
103501,2014-03-01,1
103501,2014-04-01,3
103501,2014-05-01,1
103501,2014-07-01,1
103501,2015-10-01,27
